date,open,high,low,close,volume
2021-05-20,4.0256,5.4331,3.3302,4.9231,10820348.0
2021-05-21,4.9246,5.2427,2.9706,3.6863,14498988.0
2021-05-22,3.6919,3.8362,3.0087,3.083,12342151.0
2021-05-23,3.0828,3.2156,1.8651,2.3555,35468341.0
2021-05-24,2.3551,3.55,2.3267,3.3334,38495518.0
2021-05-25,3.3337,3.8358,3.0,3.5192,23770397.0
2021-05-26,3.5189,4.4645,3.4218,4.4632,19509631.0
2021-05-27,4.4535,5.16,3.7288,4.8398,32356764.0
2021-05-28,4.8399,5.1554,3.9503,4.4512,56746567.0
2021-05-29,4.4501,4.79,3.6964,4.0874,28650734.0
2021-05-30,4.0817,4.2976,3.6682,4.0685,24115988.0
2021-05-31,4.0642,4.2324,3.6312,4.1428,21778525.0
2021-06-01,4.1425,4.4526,3.9026,4.049,16458624.0
2021-06-02,4.049,4.4389,3.8977,4.19,12675677.0
2021-06-03,4.1899,4.6196,4.1103,4.492,14000346.0
2021-06-04,4.4988,4.525,3.7104,3.8936,15675476.0
2021-06-05,3.8894,4.1932,3.6659,3.8052,12120294.0
2021-06-06,3.8053,3.8978,3.5672,3.7608,10560312.0
2021-06-07,3.7607,3.9445,3.1963,3.2653,16751034.0
2021-06-08,3.2611,3.3932,2.6782,3.0202,37004343.0
2021-06-09,3.0202,3.3246,2.807,3.29,23750719.0
2021-06-10,3.29,3.333,2.8364,2.9507,17206726.0
2021-06-11,2.9503,3.6587,2.8089,3.1804,41551262.0
2021-06-12,3.1804,3.224,2.8243,3.0069,32705761.0
2021-06-13,3.0081,3.3281,2.903,3.19,15653134.0
2021-06-14,3.1907,3.4021,3.1296,3.3467,15599523.0
2021-06-15,3.3449,3.4844,3.1706,3.2534,14386837.0
2021-06-16,3.2517,3.253,2.945,3.0267,16613935.0
2021-06-17,3.027,3.2342,3.0127,3.1273,14819287.0
2021-06-18,3.1278,3.185,2.7906,2.9222,17801593.0
2021-06-19,2.9222,2.96,2.8,2.8694,11939279.0
2021-06-20,2.87,2.93,2.5728,2.8408,16069751.0
2021-06-21,2.8403,2.8646,2.0277,2.081,35298491.0
2021-06-22,2.0796,2.3364,1.5663,1.8355,53985039.0
2021-06-23,1.837,2.546,1.7567,2.5186,67745598.0
2021-06-24,2.5187,2.6677,2.1632,2.2407,60175476.0
2021-06-25,2.2419,2.3379,1.84,1.913,49143786.0
2021-06-26,1.9127,1.956,1.7122,1.8549,33576139.0
2021-06-27,1.8524,1.9589,1.7295,1.938,29897477.0
2021-06-28,1.936,1.9617,1.7829,1.8601,33303447.0
2021-06-29,1.8605,2.1967,1.8291,2.0243,45464907.0
2021-06-30,2.0261,2.0543,1.815,1.939,34834071.0
2021-07-01,1.939,1.9416,1.7548,1.802,25622640.0
2021-07-02,1.8007,1.828,1.6652,1.7559,27292843.0
2021-07-03,1.7545,1.8864,1.7254,1.8219,21815836.0
2021-07-04,1.822,2.1385,1.7928,2.017,45141367.0
2021-07-05,2.0159,2.0169,1.8,1.8464,38356173.0
2021-07-06,1.8473,2.0669,1.84,2.0145,43206057.0
2021-07-07,2.0153,2.4481,1.9572,2.196,88210951.0
2021-07-08,2.1963,2.389,1.9646,1.996,107584189.0
2021-07-09,1.9967,2.1422,1.8552,2.0769,53606693.0
2021-07-10,2.0766,2.1977,1.9336,1.9943,43334333.0
2021-07-11,1.9955,2.0806,1.9,2.0153,28838152.0
2021-07-12,2.0154,2.1673,1.9111,1.9741,39954489.0
2021-07-13,1.974,2.0198,1.8656,1.9086,26484371.0
2021-07-14,1.9106,1.9478,1.7522,1.894,32531190.0
2021-07-15,1.8948,2.3878,1.8908,2.2471,157131865.0
2021-07-16,2.2453,2.3851,1.931,1.94,107624376.0
2021-07-17,1.9412,1.9686,1.8196,1.8778,44862745.0
2021-07-18,1.8779,1.979,1.8114,1.8592,30780094.0
2021-07-19,1.86,1.8705,1.6296,1.6743,33155242.0
2021-07-20,1.6746,1.7,1.438,1.572,48998917.0
2021-07-21,1.5716,1.7528,1.532,1.7026,43496461.0
2021-07-22,1.7026,1.7764,1.6432,1.724,39759767.0
2021-07-23,1.7238,1.855,1.6457,1.8323,33337392.0
2021-07-24,1.8342,2.0798,1.7831,1.9483,64657918.0
2021-07-25,1.9482,2.0638,1.839,1.9771,48654874.0
2021-07-26,1.9765,2.2194,1.8954,1.9184,61419264.0
2021-07-27,1.9191,1.9841,1.7953,1.9585,40489553.0
2021-07-28,1.9577,2.0161,1.8736,1.9151,35561775.0
2021-07-29,1.9152,1.9518,1.8519,1.9148,29453635.0
2021-07-30,1.9148,1.9736,1.8137,1.955,27842501.0
2021-07-31,1.9541,2.08,1.877,2.0165,47388104.0
2021-08-01,2.0165,2.2085,1.9634,2.0051,67187755.0
2021-08-02,2.0053,2.0547,1.9193,1.9999,40571648.0
2021-08-03,1.9996,2.0389,1.8712,1.924,28183255.0
2021-08-04,1.9239,2.0576,1.8953,2.0517,33170064.0
2021-08-05,2.0511,2.2006,1.9438,2.1518,47401641.0
2021-08-06,2.1515,2.2758,2.0527,2.2413,62497746.0
2021-08-07,2.2408,2.436,2.173,2.3517,68552170.0
2021-08-08,2.3518,2.4,2.1116,2.162,50991304.0
2021-08-09,2.1621,2.415,2.09,2.3356,55635900.0
2021-08-10,2.3356,2.53,2.2841,2.4672,65654473.0
2021-08-11,2.4671,2.695,2.4554,2.5038,54377002.0
2021-08-12,2.5037,2.624,2.2624,2.3845,47338838.0
2021-08-13,2.3851,2.5993,2.363,2.588,36661297.0
2021-08-14,2.5872,2.7,2.4113,2.6861,55851691.0
2021-08-15,2.685,2.804,2.5623,2.676,50520697.0
2021-08-16,2.6756,2.7973,2.5741,2.6144,44298132.0
2021-08-17,2.6138,2.7339,2.42,2.4623,42655286.0
2021-08-18,2.4627,2.5,2.286,2.3698,38409366.0
2021-08-19,2.37,2.6459,2.285,2.6248,48194732.0
2021-08-20,2.6243,2.6987,2.5396,2.6406,31495579.0
2021-08-21,2.6408,2.6839,2.5573,2.6129,31628392.0
2021-08-22,2.6127,3.299,2.6055,3.16,139034739.0
2021-08-23,3.1585,3.3055,3.0134,3.1368,55044378.0
2021-08-24,3.1367,3.1821,2.7666,2.7906,41126817.0
2021-08-25,2.7908,2.9821,2.6325,2.944,43304033.0
2021-08-26,2.9437,3.0696,2.6363,2.685,75658621.0
2021-08-27,2.6848,2.8884,2.615,2.8819,40268786.0
2021-08-28,2.8815,2.8912,2.727,2.7564,27946974.0
2021-08-29,2.7565,2.8779,2.65,2.8043,36106357.0
2021-08-30,2.8049,2.9543,2.66,2.6932,49375707.0
2021-08-31,2.6932,2.8,2.55,2.6312,32144314.0
2021-09-01,2.6318,2.9265,2.5686,2.8769,49008393.0
2021-09-02,2.8773,2.9694,2.8024,2.8236,37933245.0
2021-09-03,2.8233,2.9493,2.7256,2.8679,36953737.0
2021-09-04,2.8686,2.9929,2.8236,2.8756,35349296.0
2021-09-05,2.8761,3.0245,2.8559,2.9593,28509641.0
2021-09-06,2.9599,3.1,2.6113,2.8808,43690966.0
2021-09-07,2.8809,2.897,1.6928,2.1061,78136106.0
2021-09-08,2.1063,2.1869,1.8747,2.0429,50755791.0
2021-09-09,2.0429,2.1675,1.9852,2.0771,39673711.0
2021-09-10,2.077,2.1554,1.8746,1.9407,31000048.0
2021-09-11,1.9409,2.0637,1.9101,1.9669,23035926.0
2021-09-12,1.9672,2.0971,1.9234,2.0436,25870625.0
