date,open,high,low,close,volume
2020-02-08,4.817,4.835,4.485,4.647,1234406.019999999
2020-02-09,4.6419999999999995,4.81,4.626,4.76,985383.9000000021
2020-02-10,4.76,4.81,4.547,4.782,1026402.5400000011
2020-02-11,4.774,5.237,4.696000000000001,5.118,1946745.8000000021
2020-02-12,5.119,5.346,5.05,5.117,1592273.1700000048
2020-02-13,5.121,5.274,4.838,4.919,2061445.940000001
2020-02-14,4.917,5.17,4.8660000000000005,5.127999999999999,1221732.7000000018
2020-02-15,5.13,5.159,4.3839999999999995,4.6080000000000005,1869691.2799999993
2020-02-16,4.605,4.7780000000000005,4.0,4.3839999999999995,2256837.6900000037
2020-02-17,4.386,4.431,3.904,4.274,1904662.62999999
2020-02-18,4.277,4.505,3.968,4.441,1513693.0299999842
2020-02-19,4.441,4.704,4.044,4.148,1778122.2699999872
2020-02-20,4.143,4.556,4.099,4.468,2241518.5199999944
2020-02-21,4.4639999999999995,4.989,4.412,4.962,4334831.349999997
2020-02-22,4.96,5.0969999999999995,4.657,5.027,4089454.9800000032
2020-02-23,5.02,5.1,4.739,4.808,3010097.4200000055
2020-02-24,4.808,4.94,4.2010000000000005,4.399,4888439.010000003
2020-02-25,4.397,4.42,3.9930000000000003,4.051,3095092.6499999873
2020-02-26,4.051,4.082,3.45,3.642,3821641.6499999873
2020-02-27,3.6430000000000002,3.862,3.3480000000000003,3.697,4018400.459999985
2020-02-28,3.699,3.7560000000000002,3.423,3.542,3971987.029999987
2020-02-29,3.5410000000000004,3.69,3.437,3.449,1945540.8799999866
2020-03-01,3.444,3.55,3.253,3.3480000000000003,3230745.3799999817
2020-03-02,3.344,3.7739999999999996,3.3310000000000004,3.71,2769487.7899999865
2020-03-03,3.7089999999999996,3.7110000000000003,3.516,3.623,2749977.069999988
2020-03-04,3.625,3.898,3.623,3.7460000000000004,3508114.0799999847
2020-03-05,3.7489999999999997,3.946,3.734,3.7680000000000002,3435726.939999994
2020-03-06,3.766,3.885,3.705,3.862,2189424.7799999868
2020-03-07,3.864,3.8739999999999997,3.572,3.6180000000000003,1450764.73999999
2020-03-08,3.6189999999999998,3.6189999999999998,3.05,3.0860000000000003,3964459.8999999883
2020-03-09,3.0860000000000003,3.168,2.813,3.0260000000000002,5368256.979999992
