date,open,high,low,close,volume
2021-08-03,1.3082,1.3826,1.2609,1.3694,3134820.0
2021-08-04,1.37,1.3938,1.3227,1.376,4203089.0
2021-08-05,1.3761,1.3981,1.3378,1.387,3280291.0
2021-08-06,1.387,1.426,1.3625,1.4026,4011599.0
2021-08-07,1.4027,1.4875,1.3955,1.4741,5698783.0
2021-08-08,1.4739,1.4967,1.408,1.4277,4012733.0
2021-08-09,1.4266,1.5005,1.3936,1.4763,4254378.0
2021-08-10,1.4758,1.7026,1.458,1.6799,9760979.0
2021-08-11,1.68,1.8979,1.6713,1.7971,24185321.0
2021-08-12,1.796,1.8717,1.6811,1.8334,20388100.0
2021-08-13,1.8331,2.1536,1.8247,2.1417,24659295.0
2021-08-14,2.142,2.2529,2.0847,2.193,22656732.0
2021-08-15,2.1926,2.2558,2.0325,2.1698,13594866.0
2021-08-16,2.1702,2.1993,2.0487,2.0744,12044529.0
2021-08-17,2.0739,2.1437,1.91,1.9255,17998153.0
2021-08-18,1.9252,2.1679,1.8728,2.1065,36245276.0
2021-08-19,2.1069,2.4618,2.0481,2.4455,47361840.0
2021-08-20,2.4452,2.5831,2.3762,2.4587,43624785.0
2021-08-21,2.459,2.532,2.3829,2.4388,29400999.0
2021-08-22,2.4388,2.7247,2.4349,2.7076,44747893.0
2021-08-23,2.709,2.9759,2.6901,2.9194,58475418.0
2021-08-24,2.9198,2.9514,2.6,2.7242,78460378.0
2021-08-25,2.7241,2.8,2.6089,2.7411,52585557.0
2021-08-26,2.7409,2.7878,2.4721,2.5329,61642073.0
2021-08-27,2.5335,2.95,2.5011,2.9496,53334425.0
2021-08-28,2.9497,2.955,2.7787,2.8522,36201742.0
2021-08-29,2.8527,2.9387,2.7238,2.8562,41100216.0
2021-08-30,2.8559,2.8889,2.7241,2.7382,31893954.0
2021-08-31,2.7381,2.8841,2.7055,2.7709,32439439.0
2021-09-01,2.7718,2.9095,2.725,2.8738,24969027.0
2021-09-02,2.8735,3.1049,2.8384,2.9651,43066826.0
2021-09-03,2.9648,3.0375,2.9064,2.9689,26077975.0
2021-09-04,2.9691,2.972,2.8069,2.8374,21964751.0
2021-09-05,2.8375,2.9624,2.8284,2.9158,25784610.0
2021-09-06,2.9163,2.9331,2.7999,2.838,20305663.0
2021-09-07,2.8379,2.8821,1.9461,2.5138,98257763.0
2021-09-08,2.5133,2.5648,2.2,2.4689,58442893.0
2021-09-09,2.4688,2.6218,2.3901,2.5172,35945903.0
2021-09-10,2.5173,2.587,2.2735,2.3828,32021135.0
2021-09-11,2.3823,2.7984,2.3676,2.6368,50258038.0
2021-09-12,2.6357,2.7886,2.5022,2.5809,47534108.0
2021-09-13,2.5816,2.5929,2.3099,2.4025,36331504.0
2021-09-14,2.4013,2.4378,2.3198,2.3973,17963988.0
2021-09-15,2.3967,2.5811,2.3591,2.5062,26853195.0
2021-09-16,2.5059,2.5229,2.3816,2.4177,22695725.0
2021-09-17,2.4175,2.4417,2.313,2.3517,14150427.0
2021-09-18,2.352,2.4399,2.3115,2.3719,14698323.0
2021-09-19,2.3711,2.397,2.2598,2.2834,18167764.0
2021-09-20,2.2832,2.2937,1.972,2.0799,72650181.0
2021-09-21,2.079,2.227,1.9063,1.9849,83422082.0
2021-09-22,1.9846,2.2682,1.9664,2.2569,55944514.0
2021-09-23,2.2564,2.3466,2.1801,2.3267,37699748.0
2021-09-24,2.3268,2.3448,2.0651,2.2787,58322383.0
2021-09-25,2.2787,2.4591,2.2371,2.2999,48834218.0
2021-09-26,2.2992,2.3011,2.1482,2.2065,40510068.0
2021-09-27,2.2066,2.277,2.1286,2.1286,30216193.0
2021-09-28,2.1288,2.1727,2.0291,2.0363,35928313.0
2021-09-29,2.0359,2.1428,2.0192,2.0653,32247510.0
2021-09-30,2.065,2.1361,2.051,2.1153,32684245.0
2021-10-01,2.116,2.2745,2.0916,2.2556,41479589.0
2021-10-02,2.2561,2.3234,2.1937,2.2483,35453392.0
2021-10-03,2.2487,2.311,2.2219,2.2543,35665732.0
2021-10-04,2.2543,2.255,2.1498,2.1928,43106994.0
2021-10-05,2.1928,2.2598,2.1774,2.2361,32774723.0
2021-10-06,2.2364,2.2542,2.1129,2.2124,39881054.0
2021-10-07,2.2126,2.3772,2.153,2.2805,47279889.0
2021-10-08,2.2808,2.316,2.216,2.2391,33975651.0
2021-10-09,2.2392,2.3028,2.2221,2.2711,47747231.0
2021-10-10,2.2711,2.2796,2.1596,2.1895,36952990.0
2021-10-11,2.1894,2.2522,2.106,2.171,41405667.0
2021-10-12,2.1714,2.1725,2.071,2.1203,44486034.0
2021-10-13,2.1197,2.202,2.079,2.1917,57664567.0
2021-10-14,2.1917,2.2265,2.1584,2.1755,34301036.0
2021-10-15,2.1753,2.245,2.1381,2.2191,96284689.0
2021-10-16,2.2192,2.2536,2.1714,2.1801,35449952.0
2021-10-17,2.1807,2.1932,2.0921,2.1615,42432310.0
2021-10-18,2.1612,2.177,2.1068,2.1302,31822224.0
2021-10-19,2.1301,2.1593,2.0951,2.113,26083262.0
2021-10-20,2.113,2.2102,2.0937,2.1928,37507576.0
2021-10-21,2.1928,2.3015,2.1331,2.1384,77855130.0
2021-10-22,2.1384,2.2114,2.1264,2.1585,43480656.0
2021-10-23,2.1584,2.1768,2.1343,2.169,27706756.0
2021-10-24,2.1691,2.1707,2.0947,2.1221,36527722.0
2021-10-25,2.1221,2.1812,2.1158,2.1471,34678065.0
2021-10-26,2.1472,2.206,2.123,2.14,46325357.0
2021-10-27,2.1403,2.1587,1.8,1.9139,129658014.0
2021-10-28,1.9138,2.061,1.9067,1.9882,93251458.0
2021-10-29,1.9884,2.05,1.981,2.0191,67120183.0
2021-10-30,2.0189,2.0209,1.9261,1.9588,41289160.0
2021-10-31,1.959,2.032,1.92,1.9679,57631107.0
2021-11-01,1.9681,2.0219,1.9151,1.9507,55258796.0
2021-11-02,1.9506,1.9994,1.937,1.9738,35946002.0
2021-11-03,1.9739,2.1471,1.9535,2.0655,85825602.0
2021-11-04,2.0657,2.1064,1.9366,1.9849,52725846.0
2021-11-05,1.9848,2.0202,1.9626,1.9842,30240721.0
2021-11-06,1.9842,2.0433,1.9448,2.0078,29913189.0
2021-11-07,2.0078,2.0383,1.9782,2.0239,23031182.0
2021-11-08,2.024,2.1434,2.0125,2.1284,46384515.0
2021-11-09,2.1288,2.3796,2.1089,2.272,140382156.0
2021-11-10,2.2722,2.3354,1.9238,2.0988,95726183.0
2021-11-11,2.0987,2.1543,2.06,2.0809,49065096.0
2021-11-12,2.0808,2.1014,1.9919,2.048,54830024.0
2021-11-13,2.048,2.0816,2.0232,2.0516,32062789.0
2021-11-14,2.0516,2.0716,2.0111,2.0416,23834683.0
2021-11-15,2.0419,2.0967,2.0125,2.0201,33427510.0
2021-11-16,2.0202,2.0204,1.7446,1.8747,81317480.0
2021-11-17,1.8746,1.8935,1.7952,1.877,63828370.0
2021-11-18,1.8768,1.9073,1.7025,1.7872,58987658.0
2021-11-19,1.7875,1.8943,1.7547,1.8643,52443759.0
2021-11-20,1.8644,1.9565,1.862,1.9228,42714489.0
2021-11-21,1.9228,1.9245,1.8351,1.8367,34746147.0
2021-11-22,1.8372,1.8408,1.7593,1.7784,56785713.0
2021-11-23,1.7784,1.817,1.7406,1.7525,56924237.0
2021-11-24,1.7524,1.7553,1.5885,1.6666,85695059.0
2021-11-25,1.6664,1.7512,1.622,1.678,67580067.0
2021-11-26,1.6781,1.6876,1.45,1.5334,116790473.0
2021-11-27,1.5334,1.5857,1.5323,1.5448,59439394.0
2021-11-28,1.5448,1.6003,1.4157,1.5947,104606521.0
2021-11-29,1.5948,1.6369,1.5586,1.6031,67997616.0
2021-11-30,1.603,1.6307,1.5464,1.5554,82955926.0
2021-12-01,1.5555,1.6245,1.5329,1.548,72663678.0
2021-12-02,1.548,1.7603,1.5195,1.7215,122394082.0
2021-12-03,1.7217,1.7307,1.5139,1.5571,86962754.0
2021-12-04,1.5571,1.5589,1.1849,1.4203,113014698.0
2021-12-05,1.4202,1.4364,1.2868,1.3797,88270071.0
2021-12-06,1.3801,1.4429,1.2557,1.42,102324976.0
2021-12-07,1.42,1.4798,1.3659,1.3792,91774650.0
2021-12-08,1.3794,1.4236,1.339,1.3973,91379512.0
2021-12-09,1.3973,1.4092,1.2873,1.2889,95458712.0
2021-12-10,1.2889,1.3335,1.2056,1.2104,113110743.0
2021-12-11,1.21,1.3616,1.1914,1.354,99498124.0
2021-12-12,1.3541,1.4143,1.319,1.3464,86155699.0
2021-12-13,1.3463,1.3574,1.1986,1.224,84754883.0
2021-12-14,1.2238,1.2843,1.1974,1.2657,80862419.0
2021-12-15,1.2659,1.3312,1.2041,1.311,81130602.0
2021-12-16,1.3111,1.3313,1.2359,1.2393,67864936.0
2021-12-17,1.2393,1.2584,1.1815,1.2176,66194907.0
2021-12-18,1.2176,1.2667,1.1997,1.2425,55821035.0
2021-12-19,1.2426,1.3113,1.2405,1.2439,71569580.0
2021-12-20,1.2438,1.2607,1.2014,1.2376,73435717.0
2021-12-21,1.2377,1.2899,1.2279,1.2798,65588280.0
2021-12-22,1.2798,1.369,1.2761,1.3277,64827262.0
2021-12-23,1.3277,1.4896,1.3073,1.4737,76006642.0
2021-12-24,1.4739,1.4898,1.3812,1.3935,57154624.0
2021-12-25,1.3939,1.4599,1.3817,1.4531,49725058.0
2021-12-26,1.4534,1.4671,1.4078,1.4552,54989712.0
2021-12-27,1.4556,1.593,1.4514,1.5164,64370087.0
2021-12-28,1.5161,1.5388,1.3748,1.3991,85670885.0
2021-12-29,1.3993,1.4371,1.3222,1.3318,67139156.0
2021-12-30,1.3317,1.3772,1.2969,1.3574,55453685.0
2021-12-31,1.3577,1.3826,1.2801,1.3076,54709693.0
2022-01-01,1.3078,1.3796,1.3054,1.379,39258398.0
2022-01-02,1.3789,1.3913,1.3422,1.3772,44540175.0
2022-01-03,1.377,1.3774,1.3103,1.3192,51936577.0
2022-01-04,1.3195,1.3513,1.2952,1.309,56187414.0
2022-01-05,1.3093,1.3536,1.1925,1.2294,61877394.0
2022-01-06,1.2296,1.2958,1.1851,1.2786,73187925.0
2022-01-07,1.2788,1.2839,1.1884,1.2089,90518204.0
2022-01-08,1.2091,1.2532,1.1226,1.1812,67088358.0
2022-01-09,1.1815,1.2051,1.1465,1.1701,68252528.0
2022-01-10,1.1701,1.1807,1.0658,1.1225,86631802.0
2022-01-11,1.1225,1.1953,1.1214,1.1869,63330427.0
2022-01-12,1.1869,1.3137,1.1862,1.3123,66310580.0
2022-01-13,1.3125,1.3537,1.2273,1.2321,64464498.0
2022-01-14,1.2321,1.309,1.2198,1.2921,53346404.0
2022-01-15,1.2922,1.3193,1.2511,1.2915,29197276.0
2022-01-16,1.2915,1.4225,1.2864,1.4112,55151907.0
2022-01-17,1.4113,1.6058,1.387,1.6005,125693678.0
2022-01-18,1.6004,1.6366,1.4121,1.4582,132450362.0
2022-01-19,1.4581,1.533,1.3261,1.336,128480703.0
2022-01-20,1.3357,1.4252,1.2506,1.2582,108860961.0
2022-01-21,1.2581,1.2815,1.1001,1.1207,145170269.0
2022-01-22,1.1202,1.1549,0.915,1.0704,172868019.0
2022-01-23,1.0705,1.1687,1.0491,1.1245,78111161.0
2022-01-24,1.1245,1.1245,0.9503,1.0659,146672679.0
2022-01-25,1.0659,1.0731,0.9915,1.0422,75298704.0
2022-01-26,1.0421,1.1585,1.0217,1.0773,97128896.0
2022-01-27,1.0773,1.0797,1.004,1.042,83983611.0
2022-01-28,1.0417,1.0587,1.008,1.0478,60742617.0
2022-01-29,1.0478,1.0835,1.0374,1.0594,34863765.0
2022-01-30,1.0594,1.0768,1.0235,1.0347,33553937.0
2022-01-31,1.0349,1.0588,1.0077,1.0512,46489033.0
