date,open,high,low,close,volume
2021-03-16,1.0527,1.0786,0.8476,0.9101,33040557.0
2021-03-17,0.9101,1.0969,0.7761,1.0626,126106481.0
2021-03-18,1.0625,1.0881,0.9625,0.9816,80594002.0
2021-03-19,0.9803,1.03,0.9461,0.9653,35748964.0
2021-03-20,0.9655,1.0215,0.8856,0.8983,43230685.0
2021-03-21,0.8983,1.0295,0.8838,0.981,47453480.0
2021-03-22,0.9809,0.9898,0.8857,0.9156,31044107.0
2021-03-23,0.9157,0.925,0.8151,0.8486,32599707.0
2021-03-24,0.8485,1.0,0.8155,0.8516,85665557.0
2021-03-25,0.8512,0.8825,0.7964,0.8183,33253913.0
2021-03-26,0.8187,0.9118,0.818,0.8982,29447832.0
2021-03-27,0.8983,0.9884,0.8539,0.9266,56355723.0
2021-03-28,0.9272,1.183,0.906,1.1474,173773723.0
2021-03-29,1.1456,1.1865,1.0506,1.0963,97552100.0
2021-03-30,1.097,1.132,1.04,1.0917,63130386.0
2021-03-31,1.0921,1.0929,0.9613,1.0217,46028238.0
2021-04-01,1.0216,1.0724,0.9814,1.0163,39137913.0
2021-04-02,1.0166,1.075,1.0,1.0386,30337386.0
2021-04-03,1.0387,1.0613,0.9082,0.944,49781797.0
2021-04-04,0.9439,1.018,0.91,1.0049,25523257.0
2021-04-05,1.0049,1.0222,0.9461,1.011,34259627.0
2021-04-06,1.0104,1.0147,0.9128,0.9595,26766195.0
2021-04-07,0.9597,0.9693,0.83,0.9306,47519931.0
2021-04-08,0.9307,1.023,0.9141,0.9906,39488848.0
2021-04-09,0.9913,1.1245,0.99,1.0358,67848196.0
2021-04-10,1.036,1.045,0.9708,1.0145,31709483.0
2021-04-11,1.0146,1.1581,1.0051,1.0745,66539191.0
2021-04-12,1.0732,1.2125,1.0307,1.1322,86515848.0
2021-04-13,1.1333,1.147,1.0489,1.1197,35985871.0
2021-04-14,1.12,1.1295,1.0007,1.0932,34365799.0
2021-04-15,1.0936,1.2815,1.0731,1.2424,84521919.0
2021-04-16,1.2426,1.3484,1.1096,1.3088,103491172.0
2021-04-17,1.3098,1.6393,1.246,1.526,170942297.0
2021-04-18,1.527,1.5427,0.98,1.3534,150832042.0
2021-04-19,1.3533,1.4166,1.16,1.314,68401793.0
2021-04-20,1.3147,1.4805,1.15,1.4048,113271052.0
2021-04-21,1.4046,1.4661,1.2989,1.3319,52455825.0
2021-04-22,1.3321,1.4114,1.1735,1.2447,66994956.0
2021-04-23,1.2445,1.2697,0.9423,1.2385,84789565.0
2021-04-24,1.2362,1.2386,1.091,1.1021,27278638.0
2021-04-25,1.1019,1.1866,1.0246,1.0944,26326824.0
2021-04-26,1.0944,1.2487,1.0813,1.2293,29624331.0
2021-04-27,1.2287,1.329,1.2119,1.3139,29476750.0
2021-04-28,1.314,1.5559,1.2802,1.549,90664178.0
2021-04-29,1.5497,1.556,1.3667,1.4582,59084716.0
2021-04-30,1.4579,1.5055,1.3998,1.4891,28377123.0
2021-05-01,1.4893,1.5018,1.42,1.4629,20013768.0
2021-05-02,1.4629,1.4684,1.3719,1.4105,18731432.0
2021-05-03,1.41,1.48,1.39,1.4063,34907379.0
2021-05-04,1.4073,1.4095,1.2357,1.2682,41649561.0
2021-05-05,1.2678,1.4282,1.2564,1.4217,28447733.0
2021-05-06,1.422,1.575,1.3442,1.575,44368450.0
2021-05-07,1.5749,1.6054,1.413,1.4679,63896295.0
2021-05-08,1.4681,1.5185,1.4142,1.4456,25586468.0
2021-05-09,1.4452,1.5223,1.3545,1.4954,34207082.0
2021-05-10,1.496,1.5158,1.19,1.325,49938686.0
2021-05-11,1.3273,1.4314,1.3,1.4294,32556313.0
2021-05-12,1.4305,1.4512,1.2,1.2194,20601914.0
2021-05-13,1.2248,1.3164,1.1251,1.2534,28035735.0
2021-05-14,1.254,1.328,1.2382,1.2923,14825735.0
2021-05-15,1.2936,1.31,1.198,1.2037,18712970.0
2021-05-16,1.2034,1.2895,1.1,1.1796,19765571.0
2021-05-17,1.1798,1.1803,1.011,1.0598,29587631.0
2021-05-18,1.0606,1.2611,1.0494,1.126,46769392.0
2021-05-19,1.1255,1.1638,0.3731,0.7694,85439289.0
2021-05-20,0.7682,1.006,0.6796,0.9521,60253088.0
2021-05-21,0.9521,1.0001,0.697,0.8149,33645599.0
2021-05-22,0.8142,0.8224,0.693,0.7544,34775137.0
2021-05-23,0.7551,0.7982,0.4889,0.6188,51457322.0
2021-05-24,0.619,0.7823,0.5872,0.7768,77413750.0
2021-05-25,0.7773,0.8455,0.7125,0.7846,33952867.0
2021-05-26,0.7849,1.0089,0.7593,1.0044,68048998.0
2021-05-27,1.0044,1.018,0.8536,0.8969,50610134.0
2021-05-28,0.8974,0.9431,0.7665,0.8107,41133949.0
2021-05-29,0.8111,0.8417,0.6935,0.7446,28004491.0
2021-05-30,0.745,0.8388,0.6895,0.7805,30531847.0
2021-05-31,0.7808,0.8557,0.7376,0.8488,28000352.0
2021-06-01,0.8482,0.8675,0.7971,0.8287,20911864.0
2021-06-02,0.8286,0.8756,0.8063,0.8565,23756135.0
2021-06-03,0.8564,0.9028,0.8388,0.889,24512738.0
2021-06-04,0.8891,0.9002,0.7711,0.8132,40194557.0
2021-06-05,0.8133,0.889,0.7856,0.8143,49771594.0
2021-06-06,0.8143,0.8289,0.8003,0.82,14654364.0
2021-06-07,0.82,0.8327,0.7248,0.7397,24767244.0
2021-06-08,0.7394,0.7556,0.6274,0.7102,37827851.0
2021-06-09,0.7097,0.7402,0.6626,0.7369,28040622.0
2021-06-10,0.7371,0.7397,0.6751,0.6964,21148877.0
2021-06-11,0.6972,0.7888,0.6735,0.6935,50791970.0
2021-06-12,0.6935,0.6937,0.6248,0.6557,32270887.0
2021-06-13,0.6558,0.6973,0.6391,0.6915,18621424.0
2021-06-14,0.6916,0.715,0.6729,0.7115,23462286.0
2021-06-15,0.7116,0.7365,0.6902,0.7093,19525532.0
2021-06-16,0.7092,0.7539,0.684,0.7061,52792366.0
2021-06-17,0.7063,0.7314,0.6654,0.6903,22330326.0
2021-06-18,0.6902,0.6903,0.6134,0.6464,19271487.0
2021-06-19,0.6465,0.6592,0.6231,0.6289,12135542.0
2021-06-20,0.6285,0.6357,0.5766,0.6224,17806672.0
2021-06-21,0.6221,0.627,0.4605,0.4625,39805482.0
2021-06-22,0.4627,0.5065,0.371,0.4364,70287899.0
2021-06-23,0.4364,0.5103,0.4138,0.5032,42475693.0
2021-06-24,0.5032,0.5496,0.4669,0.5258,46298966.0
2021-06-25,0.5258,0.5452,0.4638,0.4712,34910290.0
2021-06-26,0.4714,0.4908,0.437,0.4694,32071393.0
2021-06-27,0.4694,0.4941,0.4522,0.493,21053000.0
2021-06-28,0.4928,0.5164,0.4834,0.5069,20994360.0
2021-06-29,0.5071,0.5627,0.5037,0.5503,24274305.0
2021-06-30,0.55,0.5802,0.5144,0.5794,43154100.0
2021-07-01,0.5793,0.5963,0.5208,0.5495,41462105.0
2021-07-02,0.5492,0.5582,0.5081,0.5375,20722627.0
2021-07-03,0.5374,0.5723,0.5282,0.5615,12273596.0
2021-07-04,0.5616,0.5994,0.5394,0.5806,39197685.0
2021-07-05,0.5805,0.5806,0.527,0.5453,39945175.0
2021-07-06,0.5454,0.6316,0.5437,0.6125,59194999.0
2021-07-07,0.6125,0.787,0.607,0.7214,224294766.0
2021-07-08,0.7213,0.845,0.6196,0.6388,271228404.0
2021-07-09,0.6394,0.7192,0.5976,0.694,171022803.0
2021-07-10,0.6936,0.7824,0.681,0.7491,252307779.0
2021-07-11,0.7489,0.7844,0.7183,0.7438,139633977.0
2021-07-12,0.7438,0.744,0.6608,0.6763,88217724.0
2021-07-13,0.6764,0.7095,0.6377,0.6501,106788860.0
2021-07-14,0.6501,0.743,0.5845,0.7132,171026342.0
2021-07-15,0.7133,0.757,0.6405,0.6616,199754716.0
2021-07-16,0.6609,0.6839,0.6032,0.6055,96740336.0
2021-07-17,0.6055,0.6159,0.5858,0.6035,79824134.0
2021-07-18,0.6031,0.65,0.596,0.6104,80758403.0
2021-07-19,0.6105,0.6149,0.555,0.56,54463263.0
2021-07-20,0.56,0.5625,0.4902,0.516,92277453.0
2021-07-21,0.5159,0.588,0.5006,0.5789,83808162.0
2021-07-22,0.5791,0.6056,0.5665,0.5899,70966863.0
2021-07-23,0.5895,0.6865,0.582,0.6753,168509644.0
2021-07-24,0.6755,0.7565,0.6595,0.714,183355805.0
2021-07-25,0.7146,0.746,0.6718,0.7088,124703612.0
2021-07-26,0.7087,0.7557,0.6723,0.6871,119608879.0
2021-07-27,0.6875,0.7339,0.6389,0.6973,120082286.0
2021-07-28,0.6974,0.7163,0.6485,0.6907,89374093.0
2021-07-29,0.6908,0.7193,0.6716,0.7076,88537245.0
2021-07-30,0.7077,0.7209,0.6752,0.7193,65092312.0
2021-07-31,0.7193,0.7311,0.6965,0.7184,55596182.0
2021-08-01,0.7184,0.7486,0.6709,0.6844,81718266.0
2021-08-02,0.6844,0.7146,0.674,0.6906,65207034.0
2021-08-03,0.6906,0.7005,0.6614,0.6949,54724720.0
2021-08-04,0.6948,0.73,0.68,0.7282,55383726.0
2021-08-05,0.7279,0.7419,0.6894,0.7372,70001996.0
2021-08-06,0.737,0.7621,0.7154,0.7516,68961834.0
2021-08-07,0.7517,0.7805,0.7353,0.7733,99859871.0
2021-08-08,0.773,0.777,0.7067,0.72,70119713.0
2021-08-09,0.7201,0.7678,0.6938,0.7536,79229378.0
2021-08-10,0.7534,0.8527,0.7381,0.8275,209284008.0
2021-08-11,0.8275,0.8674,0.801,0.8218,119142784.0
2021-08-12,0.8219,0.8523,0.7614,0.8019,87319335.0
2021-08-13,0.8018,0.8467,0.7865,0.8436,67110625.0
2021-08-14,0.8436,0.8566,0.8036,0.8386,67922745.0
2021-08-15,0.8386,0.8703,0.7986,0.8701,54418532.0
2021-08-16,0.8701,0.9187,0.8414,0.8476,99930413.0
2021-08-17,0.8474,0.8777,0.7918,0.7986,84762307.0
2021-08-18,0.7991,0.8137,0.742,0.7754,61616452.0
2021-08-19,0.7754,0.8212,0.7566,0.8206,45566664.0
2021-08-20,0.821,0.853,0.8022,0.845,63269425.0
2021-08-21,0.845,0.9502,0.833,0.8766,163148205.0
2021-08-22,0.8766,0.9118,0.8389,0.8849,85346521.0
2021-08-23,0.885,0.9292,0.8729,0.9258,97539667.0
2021-08-24,0.9257,0.9707,0.8147,0.8515,160988684.0
2021-08-25,0.8519,0.9591,0.83,0.9559,177179884.0
2021-08-26,0.9554,0.9958,0.8556,0.8901,213919697.0
2021-08-27,0.8892,0.9361,0.8527,0.9299,92796379.0
2021-08-28,0.93,0.9442,0.913,0.924,55516964.0
2021-08-29,0.9244,1.0515,0.8797,1.0243,164211822.0
2021-08-30,1.0244,1.1074,0.936,0.947,187777986.0
2021-08-31,0.9467,0.9836,0.9204,0.9428,75466848.0
2021-09-01,0.9428,0.9857,0.9159,0.9824,67540311.0
2021-09-02,0.9824,0.9925,0.9512,0.9669,51298636.0
2021-09-03,0.9667,1.0688,0.9443,0.9959,96433136.0
2021-09-04,0.9964,1.0719,0.9921,1.0569,98627293.0
2021-09-05,1.057,1.083,1.02,1.0794,53242142.0
2021-09-06,1.0797,1.0804,1.0,1.0449,60221382.0
2021-09-07,1.0446,1.0452,0.618,0.8349,142991308.0
2021-09-08,0.8352,0.8845,0.7553,0.8539,85709489.0
2021-09-09,0.854,0.8948,0.829,0.8727,48342817.0
2021-09-10,0.8723,0.901,0.7903,0.8182,53545798.0
2021-09-11,0.8182,0.8527,0.8132,0.8321,26188318.0
2021-09-12,0.8321,0.8578,0.8125,0.8461,27017685.0
2021-09-13,0.8462,0.8527,0.7597,0.8205,68514803.0
2021-09-14,0.8203,0.8597,0.8088,0.8458,39601660.0
2021-09-15,0.8459,0.8637,0.8285,0.8624,28198511.0
2021-09-16,0.8624,0.8824,0.8263,0.842,40737309.0
2021-09-17,0.842,0.8534,0.8024,0.8167,26097313.0
2021-09-18,0.8171,0.8388,0.8063,0.8229,18015031.0
2021-09-19,0.8228,0.8251,0.7848,0.8,18146526.0
2021-09-20,0.8,0.8011,0.6606,0.6796,67197607.0
2021-09-21,0.6791,0.6956,0.5961,0.6137,79649479.0
